anime_id,title,genre,type,episodes,rating,members,year
3294,Gasshin Sentai Mechander Robo,Space,TV,35.0,6.28,287,1977.0
33808,Girlfriend (Note),Music,ONA,3.0,6.28,1942,2016.0
33808,Girlfriend (Note),School,ONA,3.0,6.28,1942,2016.0
3020,Gu-Gu Ganmo,Comedy,TV,50.0,6.28,259,1984.0
3020,Gu-Gu Ganmo,School,TV,50.0,6.28,259,1984.0
11005,Holy Knight,Ecchi,OVA,2.0,6.28,20589,2012.0
11005,Holy Knight,Fantasy,OVA,2.0,6.28,20589,2012.0
11005,Holy Knight,School,OVA,2.0,6.28,20589,2012.0
11005,Holy Knight,Seinen,OVA,2.0,6.28,20589,2012.0
11005,Holy Knight,Supernatural,OVA,2.0,6.28,20589,2012.0
11005,Holy Knight,Vampire,OVA,2.0,6.28,20589,2012.0
1427,Lupin III: Ikiteita Majutsushi,Adventure,OVA,1.0,6.28,2697,2002.0
1427,Lupin III: Ikiteita Majutsushi,Comedy,OVA,1.0,6.28,2697,2002.0
1427,Lupin III: Ikiteita Majutsushi,Shounen,OVA,1.0,6.28,2697,2002.0
5723,Mobile Suit Gundam: More Information on the Universal Century,Mecha,Special,10.0,6.28,1350,1996.0
5723,Mobile Suit Gundam: More Information on the Universal Century,Military,Special,10.0,6.28,1350,1996.0
5723,Mobile Suit Gundam: More Information on the Universal Century,Sci-Fi,Special,10.0,6.28,1350,1996.0
5723,Mobile Suit Gundam: More Information on the Universal Century,Space,Special,10.0,6.28,1350,1996.0
1139,Monkey Magic,Adventure,TV,13.0,6.28,356,1998.0
1139,Monkey Magic,Fantasy,TV,13.0,6.28,356,1998.0
1139,Monkey Magic,Kids,TV,13.0,6.28,356,1998.0
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,Action,Special,1.0,6.28,5477,2012.0
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,Mecha,Special,1.0,6.28,5477,2012.0
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,Military,Special,1.0,6.28,5477,2012.0
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,Sci-Fi,Special,1.0,6.28,5477,2012.0
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Drama,TV,13.0,6.28,18031,2003.0
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Seinen,TV,13.0,6.28,18031,2003.0
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Thriller,TV,13.0,6.28,18031,2003.0
2083,Natsuki Crisis,Action,OVA,2.0,6.28,1186,1994.0
2083,Natsuki Crisis,Martial Arts,OVA,2.0,6.28,1186,1994.0
2083,Natsuki Crisis,School,OVA,2.0,6.28,1186,1994.0
14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13.0,6.28,256,2008.0
439,RG Veda,Adventure,OVA,2.0,6.28,5070,1991.0
439,RG Veda,Drama,OVA,2.0,6.28,5070,1991.0
439,RG Veda,Fantasy,OVA,2.0,6.28,5070,1991.0
14583,Rinne no Lagrange Specials,Comedy,Special,6.0,6.28,3291,2012.0
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,Adventure,Movie,1.0,6.28,350,2000.0
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,Comedy,Movie,1.0,6.28,350,2000.0
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,Fantasy,Movie,1.0,6.28,350,2000.0
10201,Senkou no Night Raid Picture Drama,Action,Special,1.0,6.28,1543,2010.0
10201,Senkou no Night Raid Picture Drama,Historical,Special,1.0,6.28,1543,2010.0
10201,Senkou no Night Raid Picture Drama,Super Power,Special,1.0,6.28,1543,2010.0
3599,Shin Kujakuou,Action,OVA,2.0,6.28,743,1994.0
3599,Shin Kujakuou,Demons,OVA,2.0,6.28,743,1994.0
3599,Shin Kujakuou,Horror,OVA,2.0,6.28,743,1994.0
11791,Sore Ike! Anpanman: Ruby no Negai,Comedy,Movie,1.0,6.28,162,2003.0
11791,Sore Ike! Anpanman: Ruby no Negai,Kids,Movie,1.0,6.28,162,2003.0
11791,Sore Ike! Anpanman: Ruby no Negai,Magic,Movie,1.0,6.28,162,2003.0
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",Mecha,Movie,1.0,6.28,302,2004.0
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",Sci-Fi,Movie,1.0,6.28,302,2004.0
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1.0,6.28,5110,2010.0
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,Action,OVA,1.0,6.28,1056,1999.0
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,Mecha,OVA,1.0,6.28,1056,1999.0
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,Sci-Fi,OVA,1.0,6.28,1056,1999.0
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,Shounen,OVA,1.0,6.28,1056,1999.0
29123,World Calling,Music,Music,1.0,6.28,578,2012.0
5474,Yobarete Tobidete Akubi-chan,Comedy,TV,26.0,6.28,233,2001.0
5474,Yobarete Tobidete Akubi-chan,Fantasy,TV,26.0,6.28,233,2001.0
5474,Yobarete Tobidete Akubi-chan,Kids,TV,26.0,6.28,233,2001.0
14231,Akuemon,Fantasy,OVA,1.0,6.27,453,1993.0
14231,Akuemon,Romance,OVA,1.0,6.27,453,1993.0
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Action,OVA,1.0,6.27,10531,2006.0
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Adventure,OVA,1.0,6.27,10531,2006.0
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Fantasy,OVA,1.0,6.27,10531,2006.0
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Magic,OVA,1.0,6.27,10531,2006.0
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Sci-Fi,OVA,1.0,6.27,10531,2006.0
18767,BlazBlue: Alter Memory,Action,TV,12.0,6.27,52965,2013.0
18767,BlazBlue: Alter Memory,Fantasy,TV,12.0,6.27,52965,2013.0
23365,By Your Side,Music,Music,1.0,6.27,550,2014.0
2981,Chika Gentou Gekiga: Shoujo Tsubaki,Drama,Movie,1.0,6.27,8214,1992.0
2981,Chika Gentou Gekiga: Shoujo Tsubaki,Historical,Movie,1.0,6.27,8214,1992.0
2981,Chika Gentou Gekiga: Shoujo Tsubaki,Horror,Movie,1.0,6.27,8214,1992.0
18755,Donyatsu,Comedy,Movie,12.0,6.27,2168,2013.0
18755,Donyatsu,Sci-Fi,Movie,12.0,6.27,2168,2013.0
18755,Donyatsu,Seinen,Movie,12.0,6.27,2168,2013.0
7491,Dragon Quest Retsuden: Roto no Monshou,Adventure,Movie,1.0,6.27,590,1996.0
7491,Dragon Quest Retsuden: Roto no Monshou,Fantasy,Movie,1.0,6.27,590,1996.0
7491,Dragon Quest Retsuden: Roto no Monshou,Magic,Movie,1.0,6.27,590,1996.0
7491,Dragon Quest Retsuden: Roto no Monshou,Shounen,Movie,1.0,6.27,590,1996.0
33045,Dream Festival!,Music,ONA,12.0,6.27,4761,2016.0
4003,Dream Hunter Rem,Ecchi,OVA,4.0,6.27,1442,1985.0
4003,Dream Hunter Rem,Magic,OVA,4.0,6.27,1442,1985.0
23409,Duel Masters VS,Action,TV,49.0,6.27,374,2014.0
23409,Duel Masters VS,Adventure,TV,49.0,6.27,374,2014.0
23409,Duel Masters VS,Comedy,TV,49.0,6.27,374,2014.0
23409,Duel Masters VS,Shounen,TV,49.0,6.27,374,2014.0
1324,Earthian,Drama,OVA,4.0,6.27,5394,1989.0
1324,Earthian,Shoujo,OVA,4.0,6.27,5394,1989.0
1324,Earthian,Shounen Ai,OVA,4.0,6.27,5394,1989.0
498,Haja Taisei Dangaiou,Action,OVA,3.0,6.27,2350,1987.0
498,Haja Taisei Dangaiou,Adventure,OVA,3.0,6.27,2350,1987.0
498,Haja Taisei Dangaiou,Mecha,OVA,3.0,6.27,2350,1987.0
498,Haja Taisei Dangaiou,Sci-Fi,OVA,3.0,6.27,2350,1987.0
14095,Kamen Rider Fourze x Crayon Shin-chan,Action,Special,4.0,6.27,440,2012.0
14095,Kamen Rider Fourze x Crayon Shin-chan,Comedy,Special,4.0,6.27,440,2012.0
14095,Kamen Rider Fourze x Crayon Shin-chan,Kids,Special,4.0,6.27,440,2012.0
14095,Kamen Rider Fourze x Crayon Shin-chan,Shounen,Special,4.0,6.27,440,2012.0
2049,Kouryuu Densetsu Villgust,Action,OVA,2.0,6.27,1079,1993.0
2049,Kouryuu Densetsu Villgust,Adventure,OVA,2.0,6.27,1079,1993.0
2049,Kouryuu Densetsu Villgust,Comedy,OVA,2.0,6.27,1079,1993.0
2049,Kouryuu Densetsu Villgust,Fantasy,OVA,2.0,6.27,1079,1993.0
2049,Kouryuu Densetsu Villgust,Romance,OVA,2.0,6.27,1079,1993.0
17815,Kyoto Animation: Kasa-hen,Fantasy,Special,1.0,6.27,2317,2012.0
4129,Mahou no Tenshi Creamy Mami: Curtain Call,Comedy,Music,1.0,6.27,298,1986.0
4129,Mahou no Tenshi Creamy Mami: Curtain Call,Music,Music,1.0,6.27,298,1986.0
4129,Mahou no Tenshi Creamy Mami: Curtain Call,Shoujo,Music,1.0,6.27,298,1986.0
12449,Maken-Ki! Specials,Ecchi,Special,6.0,6.27,13691,2011.0
12449,Maken-Ki! Specials,Sports,Special,6.0,6.27,13691,2011.0
29765,Metropolis (2009),,Movie,1.0,6.27,313,2009.0
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1.0,6.27,794,2009.0
10481,Otohime Connection,Drama,OVA,1.0,6.27,259,1991.0
10481,Otohime Connection,Mystery,OVA,1.0,6.27,259,1991.0
10481,Otohime Connection,Romance,OVA,1.0,6.27,259,1991.0
10481,Otohime Connection,Shoujo,OVA,1.0,6.27,259,1991.0
10481,Otohime Connection,Slice of Life,OVA,1.0,6.27,259,1991.0
2332,Plastic Little,Action,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Adventure,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Comedy,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Ecchi,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Mecha,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Military,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Romance,OVA,1.0,6.27,7287,1994.0
2332,Plastic Little,Sci-Fi,OVA,1.0,6.27,7287,1994.0
7468,Princess Lover! Picture Drama,Comedy,Special,6.0,6.27,7132,2009.0
7468,Princess Lover! Picture Drama,Ecchi,Special,6.0,6.27,7132,2009.0
7468,Princess Lover! Picture Drama,Harem,Special,6.0,6.27,7132,2009.0
7468,Princess Lover! Picture Drama,School,Special,6.0,6.27,7132,2009.0
11547,Sengoku☆Paradise Kiwami,Action,TV,26.0,6.27,3473,2011.0
11547,Sengoku☆Paradise Kiwami,Comedy,TV,26.0,6.27,3473,2011.0
11547,Sengoku☆Paradise Kiwami,Drama,TV,26.0,6.27,3473,2011.0
11547,Sengoku☆Paradise Kiwami,Historical,TV,26.0,6.27,3473,2011.0
11547,Sengoku☆Paradise Kiwami,Romance,TV,26.0,6.27,3473,2011.0
11547,Sengoku☆Paradise Kiwami,Samurai,TV,26.0,6.27,3473,2011.0
11547,Sengoku☆Paradise Kiwami,Shoujo,TV,26.0,6.27,3473,2011.0
10525,Shinseiki Duel Masters Flash,Comedy,TV,24.0,6.27,314,2006.0
10525,Shinseiki Duel Masters Flash,Kids,TV,24.0,6.27,314,2006.0
32309,Tabi Machi Late Show,Drama,TV,4.0,6.27,5430,2016.0
686,To Heart: Remember My Memories Specials,Comedy,Special,7.0,6.27,2198,2006.0
686,To Heart: Remember My Memories Specials,Martial Arts,Special,7.0,6.27,2198,2006.0
686,To Heart: Remember My Memories Specials,Parody,Special,7.0,6.27,2198,2006.0
686,To Heart: Remember My Memories Specials,Samurai,Special,7.0,6.27,2198,2006.0
686,To Heart: Remember My Memories Specials,Sci-Fi,Special,7.0,6.27,2198,2006.0
686,To Heart: Remember My Memories Specials,Super Power,Special,7.0,6.27,2198,2006.0
9794,Tono to Issho 1.5,Comedy,OVA,1.0,6.27,462,2010.0
9794,Tono to Issho 1.5,Historical,OVA,1.0,6.27,462,2010.0
9794,Tono to Issho 1.5,Parody,OVA,1.0,6.27,462,2010.0
9794,Tono to Issho 1.5,Samurai,OVA,1.0,6.27,462,2010.0
9794,Tono to Issho 1.5,Seinen,OVA,1.0,6.27,462,2010.0
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Comedy,TV,13.0,6.27,5200,2004.0
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Drama,TV,13.0,6.27,5200,2004.0
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Harem,TV,13.0,6.27,5200,2004.0
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Romance,TV,13.0,6.27,5200,2004.0
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Sci-Fi,TV,13.0,6.27,5200,2004.0
4484,"Umi no Yami, Tsuki no Kage",Drama,OVA,3.0,6.27,483,1989.0
4484,"Umi no Yami, Tsuki no Kage",Horror,OVA,3.0,6.27,483,1989.0
4484,"Umi no Yami, Tsuki no Kage",Romance,OVA,3.0,6.27,483,1989.0
20053,Wizard Barristers: Benmashi Cecil,Magic,TV,12.0,6.27,38188,2014.0
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1.0,6.26,429,1978.0
6074,21 Emon Uchuu ike! Hadashi no Princess,Comedy,Movie,1.0,6.26,260,1992.0
6074,21 Emon Uchuu ike! Hadashi no Princess,Sci-Fi,Movie,1.0,6.26,260,1992.0
6074,21 Emon Uchuu ike! Hadashi no Princess,Space,Movie,1.0,6.26,260,1992.0
2689,Akai Koudan Zillion: Utahime Yakyoku,Adventure,Special,1.0,6.26,533,1988.0
2689,Akai Koudan Zillion: Utahime Yakyoku,Sci-Fi,Special,1.0,6.26,533,1988.0
2689,Akai Koudan Zillion: Utahime Yakyoku,Shounen,Special,1.0,6.26,533,1988.0
21523,Baku Tech! Bakugan Gachi,Action,TV,39.0,6.26,690,2013.0
21523,Baku Tech! Bakugan Gachi,Game,TV,39.0,6.26,690,2013.0
21523,Baku Tech! Bakugan Gachi,Shounen,TV,39.0,6.26,690,2013.0
2823,Barbapapa,Comedy,TV,45.0,6.26,1385,1974.0
2823,Barbapapa,Fantasy,TV,45.0,6.26,1385,1974.0
5289,Beast Wars Second: LioConvoy in Imminent Danger!,Action,Movie,1.0,6.26,685,1998.0
5289,Beast Wars Second: LioConvoy in Imminent Danger!,Adventure,Movie,1.0,6.26,685,1998.0
5289,Beast Wars Second: LioConvoy in Imminent Danger!,Sci-Fi,Movie,1.0,6.26,685,1998.0
12877,Bokurano Recap,Drama,Special,1.0,6.26,1737,2007.0
12877,Bokurano Recap,Mecha,Special,1.0,6.26,1737,2007.0
12877,Bokurano Recap,Psychological,Special,1.0,6.26,1737,2007.0
12877,Bokurano Recap,Sci-Fi,Special,1.0,6.26,1737,2007.0
2830,Chibikko Remi to Meiken Kapi,Adventure,Movie,1.0,6.26,351,1970.0
2830,Chibikko Remi to Meiken Kapi,Drama,Movie,1.0,6.26,351,1970.0
2830,Chibikko Remi to Meiken Kapi,Slice of Life,Movie,1.0,6.26,351,1970.0
1283,Choujuu Densetsu Gestalt,Adventure,OVA,2.0,6.26,2601,1997.0
1283,Choujuu Densetsu Gestalt,Comedy,OVA,2.0,6.26,2601,1997.0
1283,Choujuu Densetsu Gestalt,Fantasy,OVA,2.0,6.26,2601,1997.0
1283,Choujuu Densetsu Gestalt,Shoujo,OVA,2.0,6.26,2601,1997.0
7290,Cyborg 009: Kaijuu Sensou,Action,Movie,1.0,6.26,806,1967.0
7290,Cyborg 009: Kaijuu Sensou,Adventure,Movie,1.0,6.26,806,1967.0
7290,Cyborg 009: Kaijuu Sensou,Sci-Fi,Movie,1.0,6.26,806,1967.0
2287,Fighting Foodons,Adventure,TV,26.0,6.26,2580,2001.0
2287,Fighting Foodons,Comedy,TV,26.0,6.26,2580,2001.0
2287,Fighting Foodons,Fantasy,TV,26.0,6.26,2580,2001.0
2287,Fighting Foodons,Game,TV,26.0,6.26,2580,2001.0
2287,Fighting Foodons,Shounen,TV,26.0,6.26,2580,2001.0
1056,Good Morning Call,Comedy,OVA,1.0,6.26,3970,2001.0
1056,Good Morning Call,Drama,OVA,1.0,6.26,3970,2001.0
1056,Good Morning Call,Romance,OVA,1.0,6.26,3970,2001.0
1056,Good Morning Call,School,OVA,1.0,6.26,3970,2001.0
1056,Good Morning Call,Shoujo,OVA,1.0,6.26,3970,2001.0
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Comedy,Special,1.0,6.26,8434,2011.0
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Sci-Fi,Special,1.0,6.26,8434,2011.0
4713,Heart no Kuni no Alice: Wonderful Wonder World,Fantasy,Movie,1.0,6.26,20532,2011.0
4713,Heart no Kuni no Alice: Wonderful Wonder World,Harem,Movie,1.0,6.26,20532,2011.0
4713,Heart no Kuni no Alice: Wonderful Wonder World,Romance,Movie,1.0,6.26,20532,2011.0
4713,Heart no Kuni no Alice: Wonderful Wonder World,Shoujo,Movie,1.0,6.26,20532,2011.0
3406,iDOLM@STER Xenoglossia Specials,Comedy,Special,9.0,6.26,2377,2007.0
3406,iDOLM@STER Xenoglossia Specials,Mecha,Special,9.0,6.26,2377,2007.0
3406,iDOLM@STER Xenoglossia Specials,Sci-Fi,Special,9.0,6.26,2377,2007.0
5876,Izumo,Adventure,OVA,2.0,6.26,276,1991.0
5876,Izumo,Fantasy,OVA,2.0,6.26,276,1991.0
5876,Izumo,Historical,OVA,2.0,6.26,276,1991.0
9951,Jiu Se Lu,Supernatural,Movie,1.0,6.26,775,1981.0
2092,Kiss wa Hitomi ni Shite,Comedy,OVA,1.0,6.26,356,1993.0
2092,Kiss wa Hitomi ni Shite,Romance,OVA,1.0,6.26,356,1993.0
2092,Kiss wa Hitomi ni Shite,Shoujo,OVA,1.0,6.26,356,1993.0
1909,Kusatta Kyoushi no Houteishiki,Comedy,OVA,2.0,6.26,2649,1994.0
1909,Kusatta Kyoushi no Houteishiki,Romance,OVA,2.0,6.26,2649,1994.0
1909,Kusatta Kyoushi no Houteishiki,Shounen Ai,OVA,2.0,6.26,2649,1994.0
13789,Little Nemo Pilot,Adventure,Special,1.0,6.26,407,1984.0
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1.0,6.26,6996,2010.0
32927,Mobile Suit Gundam UC: A Phantom World,Action,Special,1.0,6.25,383,2016.0
32927,Mobile Suit Gundam UC: A Phantom World,Mecha,Special,1.0,6.25,383,2016.0
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,Ecchi,OVA,1.0,6.26,502,1992.0
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,Magic,OVA,1.0,6.26,502,1992.0
7876,Oz no Mahoutsukai,Fantasy,Movie,1.0,6.26,357,1982.0
20555,SoniAni: Super Sonico The Animation,Music,TV,12.0,6.26,45748,2014.0
20555,SoniAni: Super Sonico The Animation,Slice of Life,TV,12.0,6.26,45748,2014.0
854,Soul Link,Action,TV,12.0,6.26,14641,2006.0
854,Soul Link,Adventure,TV,12.0,6.26,14641,2006.0
854,Soul Link,Comedy,TV,12.0,6.26,14641,2006.0
854,Soul Link,Military,TV,12.0,6.26,14641,2006.0
854,Soul Link,Romance,TV,12.0,6.26,14641,2006.0
854,Soul Link,Sci-Fi,TV,12.0,6.26,14641,2006.0
854,Soul Link,Space,TV,12.0,6.26,14641,2006.0
33902,Suntory Minami Alps no Tennen Mizu,Drama,Special,3.0,6.26,3700,2016.0
33902,Suntory Minami Alps no Tennen Mizu,School,Special,3.0,6.26,3700,2016.0
2388,Tachiguishi Retsuden,Comedy,Movie,1.0,6.26,445,2006.0
31221,Tantei Team KZ Jiken Note,Mystery,TV,16.0,6.26,9410,2015.0
31221,Tantei Team KZ Jiken Note,School,TV,16.0,6.26,9410,2015.0
5462,Top wo Nerae! Kagaku Kouza,Comedy,Special,6.0,6.26,5479,1988.0
5462,Top wo Nerae! Kagaku Kouza,Sci-Fi,Special,6.0,6.26,5479,1988.0
28251,Uribyeol ilhowa ulrookso,Comedy,Movie,1.0,6.22,283,2014.0
28251,Uribyeol ilhowa ulrookso,Kids,Movie,1.0,6.22,283,2014.0
28251,Uribyeol ilhowa ulrookso,Magic,Movie,1.0,6.22,283,2014.0
28251,Uribyeol ilhowa ulrookso,Romance,Movie,1.0,6.22,283,2014.0
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,Comedy,OVA,1.0,6.26,280,2012.0
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,Seinen,OVA,1.0,6.26,280,2012.0
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,Slice of Life,OVA,1.0,6.26,280,2012.0
14949,Yurumates 3D: Ushinawareta Genjitsu,Comedy,OVA,1.0,6.26,1095,2012.0
14949,Yurumates 3D: Ushinawareta Genjitsu,Seinen,OVA,1.0,6.26,1095,2012.0
14949,Yurumates 3D: Ushinawareta Genjitsu,Slice of Life,OVA,1.0,6.26,1095,2012.0
7739,11eyes: Momoiro Genmutan,Comedy,Special,1.0,6.25,28144,2010.0
7739,11eyes: Momoiro Genmutan,Ecchi,Special,1.0,6.25,28144,2010.0
7739,11eyes: Momoiro Genmutan,Super Power,Special,1.0,6.25,28144,2010.0
7739,11eyes: Momoiro Genmutan,Supernatural,Special,1.0,6.25,28144,2010.0
8216,Aa Harimanada,Martial Arts,TV,23.0,6.25,640,1992.0
8216,Aa Harimanada,Seinen,TV,23.0,6.25,640,1992.0
8216,Aa Harimanada,Sports,TV,23.0,6.25,640,1992.0
1224,Aquarian Age: Sign for Evolution,Action,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Adventure,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Fantasy,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Music,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Romance,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Sci-Fi,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Shounen,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Super Power,TV,13.0,6.25,9268,2002.0
1224,Aquarian Age: Sign for Evolution,Supernatural,TV,13.0,6.25,9268,2002.0
5421,Ark,Action,Movie,1.0,6.25,721,2005.0
5421,Ark,Fantasy,Movie,1.0,6.25,721,2005.0
5421,Ark,Mecha,Movie,1.0,6.25,721,2005.0
5421,Ark,Military,Movie,1.0,6.25,721,2005.0
5421,Ark,Sci-Fi,Movie,1.0,6.25,721,2005.0
5421,Ark,Supernatural,Movie,1.0,6.25,721,2005.0
2414,Assemble Insert,Comedy,OVA,2.0,6.25,1566,1989.0
2414,Assemble Insert,Police,OVA,2.0,6.25,1566,1989.0
2414,Assemble Insert,Sci-Fi,OVA,2.0,6.25,1566,1989.0
22547,Blade &amp; Soul,Action,TV,13.0,6.25,72692,2014.0
22547,Blade &amp; Soul,Adventure,TV,13.0,6.25,72692,2014.0
22547,Blade &amp; Soul,Fantasy,TV,13.0,6.25,72692,2014.0
22547,Blade &amp; Soul,Martial Arts,TV,13.0,6.25,72692,2014.0
7597,"Boku, Otaryman.",Comedy,OVA,1.0,6.25,3294,2010.0
7597,"Boku, Otaryman.",Seinen,OVA,1.0,6.25,3294,2010.0
7597,"Boku, Otaryman.",Slice of Life,OVA,1.0,6.25,3294,2010.0
11705,Dragon Age: Blood Mage no Seisen,Action,Movie,1.0,6.25,6341,2012.0
11705,Dragon Age: Blood Mage no Seisen,Fantasy,Movie,1.0,6.25,6341,2012.0
5689,Eien no Filena,Adventure,OVA,6.0,6.25,301,1992.0
5689,Eien no Filena,Drama,OVA,6.0,6.25,301,1992.0
5689,Eien no Filena,Fantasy,OVA,6.0,6.25,301,1992.0
426,Final Fantasy,Action,OVA,4.0,6.25,10325,1994.0
426,Final Fantasy,Adventure,OVA,4.0,6.25,10325,1994.0
426,Final Fantasy,Comedy,OVA,4.0,6.25,10325,1994.0
426,Final Fantasy,Fantasy,OVA,4.0,6.25,10325,1994.0
7867,Gon,Action,TV,50.0,6.25,917,2012.0
7867,Gon,Adventure,TV,50.0,6.25,917,2012.0
7867,Gon,Kids,TV,50.0,6.25,917,2012.0
24127,Hashi no Mukou,Historical,ONA,1.0,6.25,792,2012.0
24127,Hashi no Mukou,Horror,ONA,1.0,6.25,792,2012.0
24127,Hashi no Mukou,Supernatural,ONA,1.0,6.25,792,2012.0
2545,Huckleberry no Bouken,Adventure,TV,26.0,6.25,748,1976.0
2545,Huckleberry no Bouken,Drama,TV,26.0,6.25,748,1976.0
2545,Huckleberry no Bouken,Historical,TV,26.0,6.25,748,1976.0
32548,Imawa no Kuni no Alice,Action,ONA,1.0,6.25,824,2013.0
5287,Ippatsu Kanta-kun,Action,TV,53.0,6.25,310,1977.0
5287,Ippatsu Kanta-kun,Adventure,TV,53.0,6.25,310,1977.0
5287,Ippatsu Kanta-kun,Comedy,TV,53.0,6.25,310,1977.0
5287,Ippatsu Kanta-kun,Kids,TV,53.0,6.25,310,1977.0
5287,Ippatsu Kanta-kun,Sports,TV,53.0,6.25,310,1977.0
6875,Iron Man,Action,TV,12.0,6.25,17403,2010.0
6875,Iron Man,Drama,TV,12.0,6.25,17403,2010.0
6875,Iron Man,Mecha,TV,12.0,6.25,17403,2010.0
3889,Junk Boy,Comedy,OVA,1.0,6.25,3156,1987.0
3889,Junk Boy,Ecchi,OVA,1.0,6.25,3156,1987.0
3889,Junk Boy,Romance,OVA,1.0,6.25,3156,1987.0
6932,Kemono to Chat,Comedy,OVA,1.0,6.25,1175,2009.0
4461,Kouchou-sensei to Kujira,Drama,Movie,1.0,6.25,1441,2007.0
8919,Licca-chan no Nichiyoubi,Adventure,OVA,1.0,6.25,289,1992.0
8431,Mahou no Star Magical Emi: Kumo Hikaru,Comedy,OVA,1.0,6.25,368,2002.0
8431,Mahou no Star Magical Emi: Kumo Hikaru,Shoujo,OVA,1.0,6.25,368,2002.0
8431,Mahou no Star Magical Emi: Kumo Hikaru,Slice of Life,OVA,1.0,6.25,368,2002.0
4187,Megumi,Historical,ONA,1.0,6.25,1105,2008.0
24835,Mobile Suit Gundam-san,Comedy,TV,13.0,6.25,3598,2014.0
24835,Mobile Suit Gundam-san,Mecha,TV,13.0,6.25,3598,2014.0
24835,Mobile Suit Gundam-san,Parody,TV,13.0,6.25,3598,2014.0
571,Moldiver,Action,OVA,6.0,6.25,1584,1993.0
571,Moldiver,Comedy,OVA,6.0,6.25,1584,1993.0
571,Moldiver,Magic,OVA,6.0,6.25,1584,1993.0
571,Moldiver,Mecha,OVA,6.0,6.25,1584,1993.0
571,Moldiver,Romance,OVA,6.0,6.25,1584,1993.0
571,Moldiver,Sci-Fi,OVA,6.0,6.25,1584,1993.0
2567,Pinocchio yori Piccolino no Bouken,Adventure,TV,52.0,6.25,852,1976.0
2567,Pinocchio yori Piccolino no Bouken,Kids,TV,52.0,6.25,852,1976.0
