anime_id,title,genre,type,episodes,rating,members,year
6215,Dr.,Action,Music,1,6.31,1616,2009
12485,Gregory Horror Show: The Bloody Karte,Comedy,Special,12,6.31,399,2001
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,Comedy,Movie,1,6.31,399,1988
6992,Hoshi ni Negai wo: Fantastic Cat,Adventure,ONA,1,6.31,1140,2009
32065,Kimi no Sumu Machi,Comedy,Special,1,6.31,398,2015
31091,Komori-san wa Kotowarenai!,Comedy,TV,12,6.31,24377,2015
23989,Maken-Ki! Two Specials,Ecchi,Special,5,6.32,7858,2014
6695,Mangchi,Adventure,Movie,1,6.31,461,2004
1628,Maou Dante,Action,TV,13,6.31,3907,2002
3898,Mazinger Z tai Devilman,Adventure,Movie,1,6.31,1481,1973
7740,Queen&#039;s Blade: Gyokuza wo Tsugu Mono Specials,Action,Special,6,6.31,7496,2009
2244,Rakugo Tennyo Oyui,Comedy,TV,12,6.31,1086,2006
2068,Sousei Kishi Gaiarth,Action,OVA,3,6.31,1104,1992
7705,Starry☆Sky,Harem,ONA,26,6.31,37155,2010
3989,Suna no Bara: Yuki no Mokushiroku,Action,OVA,1,6.31,633,1993
309,Akahori Gedou Hour Rabuge,Comedy,TV,13,6.3,3271,2005
7610,Anju to Zushioumaru,Fantasy,Movie,1,6.3,637,1961
6095,Azuki-chan the Movie,Comedy,Movie,1,6.3,390,1995
1542,Brain Powerd,Action,TV,26,6.3,5058,1998
1828,Catblue: Dynamite,Action,ONA,1,6.3,1311,2006
2019,DNA Sights 999.9,Action,OVA,1,6.3,1048,1998
3808,Futari Daka,Cars,TV,36,6.3,234,1984
8152,Gegege no Kitarou (1985 Movie),Adventure,Movie,1,6.3,232,1985
13993,Goulart Knights: Evoked the Beginning White,Action,OVA,1,6.3,1746,2011
21809,Kenzen Robo Daimidaler,Comedy,TV,12,6.3,33059,2014
3155,Kingyo Chuuihou! (Movie),Action,Movie,1,6.3,301,1992
11505,Kiss Dum: Omokage,Mecha,Special,1,6.3,605,2011
1899,Masou Kishin Cybuster,Adventure,TV,26,6.3,1342,1999
1188,Momoiro Sisters,Comedy,TV,24,6.3,1366,1998
25641,Monotonous Purgatory,Music,Music,1,6.3,515,2012
3936,Personal Computer Travel Tanteidan,Adventure,TV,26,6.3,606,1983
6523,Porong Porong Pororo,Kids,TV,52,6.3,197,2003
4566,Prism Ark Specials,Action,Special,6,6.3,1636,2007
29035,Robot Girls Z Plus,Comedy,ONA,6,6.3,3863,2015
839,Samurai Spirits 2: Asura Zanmaden,Action,OVA,2,6.3,1317,1999
30390,Sengoku Musou: Sengoku Musou High School,Comedy,Special,8,6.3,735,2015
11561,Sougen no Ko Tenguri,Adventure,Movie,1,6.3,406,1977
6899,Stitch!: Itazura Alien no Daibouken,Adventure,TV,29,6.3,875,2009
6900,Tamagotchi!,Comedy,TV,143,6.3,536,2009
2102,Tattoon Master,Adventure,OVA,2,6.3,1370,1996
773,Tenamonya Voyagers,Adventure,OVA,4,6.3,1755,1999
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,Comedy,Special,1,6.3,480,2012
7691,Tokimeki Memorial 4 OVA,Harem,OVA,1,6.3,1260,2009
4584,Topo Gigio,Adventure,TV,21,6.3,981,1988
346,W: Wish,Drama,TV,13,6.3,10523,2004
7463,Weiß Survive R,Comedy,TV,12,6.3,7275,2009
11537,Yamatarou Kaeru,Kids,OVA,1,6.3,332,1986
10330,Bakugan Battle Brawlers: Mechtanium Surge,Action,TV,46,6.29,8662,2018
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,Adventure,Special,1,6.29,249,1981
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,Action,Movie,1,6.29,1208,2010
15979,Eureka Seven AO: Aratanari Fukaki Ao,Comedy,ONA,10,6.29,3331,2012
1157,Final Fantasy: Unlimited,Action,TV,25,6.29,25652,2001
3151,Genei Toushi Bastof Lemon,Adventure,TV,26,6.29,666,2001
141,Jinki:Extend,Mecha,TV,12,6.29,7496,2005
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,Comedy,Special,1,6.29,321,2010
1561,Lovedol: Lovely Idol,Harem,TV,12,6.29,5825,2006
24417,Maido! Urayasu Tekkin Kazoku,Comedy,TV,25,6.29,407,2014
1984,Memory,Mystery,Movie,1,6.29,1709,1964
7247,Naked Wolves,Action,TV,52,6.29,317,2009
9782,Norageki!,Mystery,OVA,1,6.29,6727,2011
11873,Oraa Guzura Dado (1987),Comedy,TV,44,6.29,178,1987
1938,Shin Kaitei Gunkan,Action,OVA,2,6.29,877,1995
32039,Show By Rock!! Short!!,Comedy,TV,12,6.29,5672,2016
10263,Sonic X Pilot,Adventure,Special,2,6.29,1795,2001
1862,Strike Witches OVA,Action,OVA,1,6.29,18236,2007
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama,Special,1,6.29,2707,NA
17879,Tamako Market Specials,Comedy,Special,6,6.29,12141,2013
24527,Yomigaeru Sora Pilot,Action,Special,1,6.29,298,2006
7939,Animation!,Adventure,OVA,13,6.28,407,2006
13143,Baku Tech! Bakugan,Action,TV,51,6.28,1752,2012
4419,Catman,Comedy,ONA,7,6.28,1555,2002
3962,Chocolate Underground,Comedy,ONA,13,6.28,9351,2008
32932,Choujuu Giga,Romance,ONA,NA,6.28,466,2016
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,Mecha,OVA,4,6.28,419,1989
841,Colorful,Comedy,TV,16,6.28,13960,1999
10177,DD Hokuto no Ken,Parody,TV,12,6.28,2348,2011
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,Action,Movie,1,6.28,49949,1994
25495,fake!fake!,Music,Music,1,6.28,548,2014
3294,Gasshin Sentai Mechander Robo,Mecha,TV,35,6.28,287,1977
33808,Girlfriend (Note),Music,ONA,3,6.28,1942,2016
3020,Gu-Gu Ganmo,Comedy,TV,50,6.28,259,1984
11005,Holy Knight,Ecchi,OVA,2,6.28,20589,2012
1427,Lupin III: Ikiteita Majutsushi,Adventure,OVA,1,6.28,2697,2002
5723,Mobile Suit Gundam: More Information on the Universal Century,Mecha,Special,10,6.28,1350,1996
1139,Monkey Magic,Adventure,TV,13,6.28,356,1998
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,Action,Special,1,6.28,5477,2012
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,Drama,TV,13,6.28,18031,2003
2083,Natsuki Crisis,Action,OVA,2,6.28,1186,1994
14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256,2008
439,RG Veda,Adventure,OVA,2,6.28,5070,1991
14583,Rinne no Lagrange Specials,Comedy,Special,6,6.28,3291,2012
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,Adventure,Movie,1,6.28,350,2000
10201,Senkou no Night Raid Picture Drama,Action,Special,1,6.28,1543,2010
3599,Shin Kujakuou,Action,OVA,2,6.28,743,1994
11791,Sore Ike! Anpanman: Ruby no Negai,Comedy,Movie,1,6.28,162,2003
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",Mecha,Movie,1,6.28,302,2004
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,6.28,5110,2010
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,Action,OVA,1,6.28,1056,1999
29123,World Calling,Music,Music,1,6.28,578,2012
5474,Yobarete Tobidete Akubi-chan,Comedy,TV,26,6.28,233,2001
14231,Akuemon,Fantasy,OVA,1,6.27,453,1993
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,Action,OVA,1,6.27,10531,2006
18767,BlazBlue: Alter Memory,Action,TV,12,6.27,52965,2013
23365,By Your Side,Music,Music,1,6.27,550,2014
2981,Chika Gentou Gekiga: Shoujo Tsubaki,Drama,Movie,1,6.27,8214,1992
18755,Donyatsu,Comedy,Movie,12,6.27,2168,2013
7491,Dragon Quest Retsuden: Roto no Monshou,Adventure,Movie,1,6.27,590,1996
33045,Dream Festival!,Music,ONA,12,6.27,4761,2016
4003,Dream Hunter Rem,Ecchi,OVA,4,6.27,1442,1985
23409,Duel Masters VS,Action,TV,49,6.27,374,2014
1324,Earthian,Drama,OVA,4,6.27,5394,1989
498,Haja Taisei Dangaiou,Action,OVA,3,6.27,2350,1987
14095,Kamen Rider Fourze x Crayon Shin-chan,Action,Special,4,6.27,440,2012
2049,Kouryuu Densetsu Villgust,Action,OVA,2,6.27,1079,1993
17815,Kyoto Animation: Kasa-hen,Fantasy,Special,1,6.27,2317,2012
4129,Mahou no Tenshi Creamy Mami: Curtain Call,Comedy,Music,1,6.27,298,1986
12449,Maken-Ki! Specials,Ecchi,Special,6,6.27,13691,2011
29765,Metropolis (2009),Unknown,Movie,1,6.27,313,2009
7415,Mukougaoka Chisato wa Tada Mitsumeteita no Datta,Music,Music,1,6.27,794,2009
10481,Otohime Connection,Drama,OVA,1,6.27,259,1991
2332,Plastic Little,Action,OVA,1,6.27,7287,1994
7468,Princess Lover! Picture Drama,Comedy,Special,6,6.27,7132,2009
11547,Sengoku☆Paradise Kiwami,Action,TV,26,6.27,3473,2011
10525,Shinseiki Duel Masters Flash,Comedy,TV,24,6.27,314,2006
32309,Tabi Machi Late Show,Drama,TV,4,6.27,5430,2016
686,To Heart: Remember My Memories Specials,Comedy,Special,7,6.27,2198,2006
9794,Tono to Issho 1.5,Comedy,OVA,1,6.27,462,2010
648,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,Comedy,TV,13,6.27,5200,2004
4484,"Umi no Yami, Tsuki no Kage",Drama,OVA,3,6.27,483,1989
20053,Wizard Barristers: Benmashi Cecil,Magic,TV,12,6.27,38188,2014
5133,100-man-nen Chikyuu no Tabi: Bander Book,Sci-Fi,Special,1,6.26,429,1978
6074,21 Emon Uchuu ike! Hadashi no Princess,Comedy,Movie,1,6.26,260,1992
2689,Akai Koudan Zillion: Utahime Yakyoku,Adventure,Special,1,6.26,533,1988
21523,Baku Tech! Bakugan Gachi,Action,TV,39,6.26,690,2013
2823,Barbapapa,Comedy,TV,45,6.26,1385,1974
5289,Beast Wars Second: LioConvoy in Imminent Danger!,Action,Movie,1,6.26,685,1998
12877,Bokurano Recap,Drama,Special,1,6.26,1737,2007
2830,Chibikko Remi to Meiken Kapi,Adventure,Movie,1,6.26,351,1970
1283,Choujuu Densetsu Gestalt,Adventure,OVA,2,6.26,2601,1997
7290,Cyborg 009: Kaijuu Sensou,Action,Movie,1,6.26,806,1967
2287,Fighting Foodons,Adventure,TV,26,6.26,2580,2001
1056,Good Morning Call,Comedy,OVA,1,6.26,3970,2001
10477,Haiyoru! Nyaruani: Remember My Love(craft-sensei) Special,Comedy,Special,1,6.26,8434,2011
4713,Heart no Kuni no Alice: Wonderful Wonder World,Fantasy,Movie,1,6.26,20532,2011
3406,iDOLM@STER Xenoglossia Specials,Comedy,Special,9,6.26,2377,2007
5876,Izumo,Adventure,OVA,2,6.26,276,1991
9951,Jiu Se Lu,Supernatural,Movie,1,6.26,775,1981
2092,Kiss wa Hitomi ni Shite,Comedy,OVA,1,6.26,356,1993
1909,Kusatta Kyoushi no Houteishiki,Comedy,OVA,2,6.26,2649,1994
13789,Little Nemo Pilot,Adventure,Special,1,6.26,407,1984
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,Comedy,OVA,1,6.26,6996,2010
32927,Mobile Suit Gundam UC: A Phantom World,Action,Special,1,6.25,383,2016
5584,New Dream Hunter Rem: Setsuriku no Mudenmekyu,Ecchi,OVA,1,6.26,502,1992
7876,Oz no Mahoutsukai,Fantasy,Movie,1,6.26,357,1982
20555,SoniAni: Super Sonico The Animation,Music,TV,12,6.26,45748,2014
854,Soul Link,Action,TV,12,6.26,14641,2006
33902,Suntory Minami Alps no Tennen Mizu,Drama,Special,3,6.26,3700,2016
2388,Tachiguishi Retsuden,Comedy,Movie,1,6.26,445,2006
31221,Tantei Team KZ Jiken Note,Mystery,TV,16,6.26,9410,2015
5462,Top wo Nerae! Kagaku Kouza,Comedy,Special,6,6.26,5479,1988
28251,Uribyeol ilhowa ulrookso,Comedy,Movie,1,6.22,283,2014
31551,Yurumates 3D Plus: Natsuyasumi Maison du Wish Report,Comedy,OVA,1,6.26,280,2012
14949,Yurumates 3D: Ushinawareta Genjitsu,Comedy,OVA,1,6.26,1095,2012
7739,11eyes: Momoiro Genmutan,Comedy,Special,1,6.25,28144,2010
8216,Aa Harimanada,Martial Arts,TV,23,6.25,640,1992
1224,Aquarian Age: Sign for Evolution,Action,TV,13,6.25,9268,2002
5421,Ark,Action,Movie,1,6.25,721,2005
2414,Assemble Insert,Comedy,OVA,2,6.25,1566,1989
22547,Blade &amp; Soul,Action,TV,13,6.25,72692,2014
7597,"Boku, Otaryman.",Comedy,OVA,1,6.25,3294,2010
11705,Dragon Age: Blood Mage no Seisen,Action,Movie,1,6.25,6341,2012
5689,Eien no Filena,Adventure,OVA,6,6.25,301,1992
426,Final Fantasy,Action,OVA,4,6.25,10325,1994
7867,Gon,Action,TV,50,6.25,917,2012
24127,Hashi no Mukou,Historical,ONA,1,6.25,792,2012
2545,Huckleberry no Bouken,Adventure,TV,26,6.25,748,1976
32548,Imawa no Kuni no Alice,Action,ONA,1,6.25,824,2013
5287,Ippatsu Kanta-kun,Action,TV,53,6.25,310,1977
6875,Iron Man,Action,TV,12,6.25,17403,2010
3889,Junk Boy,Comedy,OVA,1,6.25,3156,1987
6932,Kemono to Chat,Comedy,OVA,1,6.25,1175,2009
4461,Kouchou-sensei to Kujira,Drama,Movie,1,6.25,1441,2007
8919,Licca-chan no Nichiyoubi,Adventure,OVA,1,6.25,289,1992
8431,Mahou no Star Magical Emi: Kumo Hikaru,Comedy,OVA,1,6.25,368,2002
4187,Megumi,Historical,ONA,1,6.25,1105,2008
24835,Mobile Suit Gundam-san,Comedy,TV,13,6.25,3598,2014
571,Moldiver,Action,OVA,6,6.25,1584,1993
2567,Pinocchio yori Piccolino no Bouken,Adventure,TV,52,6.25,852,1976
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,Comedy,Special,6,6.25,1544,2015
6385,Pokemon: Slowking no Ichinichi,Fantasy,Special,1,6.25,6090,2000
13855,Queen&#039;s Blade: Rebellion Specials,Ecchi,Special,6,6.25,4989,2012
5080,Quiz Magic Academy: The Original Animation,Comedy,OVA,1,6.25,7367,2008
3509,Riki-Oh: Toukatsu Jigoku,Action,OVA,1,6.25,1319,1989
10301,Rio: Rainbow Gate! Special,Comedy,Special,1,6.25,3037,2011
17165,SF Saiyuuki Starzinger (Movie),Adventure,Movie,1,6.25,207,1979
9768,Shima Shima Tora no Shimajirou,Adventure,TV,726,6.25,237,1993
7510,Shisha no Sho,Drama,Movie,1,6.25,722,2005
8964,Stitch!: Zutto Saikou no Tomodachi,Adventure,TV,29,6.25,751,2010
11099,Tiger &amp; Bunny Pilot,Action,Special,1,6.25,5936,2011
13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1,6.25,727,2012
12121,Towa no Kizuna,Music,Music,1,6.25,1692,2011
2690,Urban Square: Kouhaku no Tsuigeki,Action,OVA,1,6.25,656,1986
6616,Watashi no Coffee Samurai: Jihanki-teki na Kareshi,Action,Special,1,6.25,1335,NA
2015,Wind: A Breath of Heart,Comedy,OVA,1,6.25,1557,2002
1026,Yakumo Tatsu,Adventure,OVA,2,6.25,2427,1997
31994,Yami Shibai 3rd Season,Dementia,TV,13,6.25,10557,2016
1484,Youma,Action,OVA,2,6.25,4244,1989
204,Yumeria,Action,TV,12,6.25,19138,2004
7770,Yutori-chan,Comedy,ONA,25,6.25,3516,2009
4444,Zero Duel Masters,Adventure,TV,12,6.25,1217,2007
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,Adventure,Movie,1,6.24,282,1993
9846,Attraction,Mystery,ONA,1,6.24,1430,2010
767,Burn Up!,Action,OVA,1,6.24,4184,1991
2827,Calimero,Comedy,TV,45,6.24,2279,1974
3506,Connected,Dementia,Music,1,6.24,2697,2002
3840,Crystal Blaze,Action,TV,12,6.24,11974,2008
11471,Dororo,Action,Special,1,6.24,278,1968
6680,Doujouji,Historical,Movie,1,6.24,736,1976
15883,Fantasista Doll,Fantasy,TV,12,6.24,18799,2013
2066,Gall Force: The Revolution,Action,OVA,4,6.24,686,1996
7427,Getsumen To Heiki Mina Specials,Action,Special,2,6.24,804,2007
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,Action,OVA,2,6.24,1748,1995
31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,Action,Special,1,6.24,1379,2015
6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,Adventure,Movie,1,6.24,203,1993
30922,Kaze no Matasaburou (Movie),Fantasy,Movie,1,6.24,1131,2016
5783,Koisuru Tenshi Angelique: Chibi Character Adventure,Adventure,Special,1,6.24,516,2006
9423,Koko ni Iru,Slice of Life,ONA,1,6.24,401,2010
6327,Miracle Train: Chuo-sen e Youkoso,Fantasy,Special,1,6.24,2961,2009
32959,Mirai no Watashi,Comedy,ONA,1,6.24,1089,2016
10581,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space,Action,Special,1,6.24,3528,1992
1093,Oishinbo,Comedy,TV,136,6.24,552,1988
8464,Pants no Ana,Comedy,OVA,1,6.24,236,1987
7549,Quiz Magic Academy: The Original Animation 2,Comedy,OVA,1,6.24,3658,2010
756,School Days ONA,Drama,ONA,1,6.24,21104,2005
31669,Takamiya Nasuno Desu!: Teekyuu Spin-off Specials,Comedy,Special,2,6.24,885,2015
30916,The Five Killers,Action,ONA,1,6.24,312,2007
18003,Thermae Romae x TOTO Collaboration,Comedy,Special,1,6.24,447,2012
2179,Tokimeki Memorial: Forever With You,Drama,OVA,2,6.24,1734,1999
748,True Love Story,Romance,OVA,3,6.24,3409,2003
31736,Valkyrie Drive: Mermaid Specials,Action,Special,6,6.24,5679,2015
6918,Wolverine,Action,TV,12,6.24,14989,2011
28433,Baymax,Drama,Music,1,6.23,651,2014
30100,Black Bullet: Tenchuu＊Girls,Fantasy,Special,1,6.23,6806,2014
3135,Dragon&#039;s Heaven,Action,OVA,1,6.23,1924,1988
25567,DRAMAtical Murder OVA: Data_xx_Transitory,Drama,Special,1,6.23,12469,2014
9282,Duel Masters Movie 3: Honoo no Kizuna XX,Game,Movie,1,6.23,436,2010
22055,Gakkou no Kaidan Recaps,Horror,Special,2,6.23,547,2000
1200,Gun-dou Musashi,Adventure,TV,26,6.23,3955,2006
28791,Gunslinger Stratos: The Animation,Action,TV,12,6.23,47587,2015
32083,Luck &amp; Logic,Action,TV,12,6.23,48314,2016
3845,Mahoutsukai Chappy,Adventure,TV,39,6.23,240,1972
9043,Majuu Sensen,Action,OVA,3,6.23,320,1990
1885,Master of Epic: The Animation Age,Comedy,TV,12,6.23,1139,2007
2226,Mori no Tonto-tachi,Fantasy,TV,23,6.23,278,1984
8842,Oishinbo: Nichibei Kome Sensou,Comedy,Movie,1,6.23,199,1993
31676,Persona 2: Another Self,Action,Special,1,6.23,1178,2000
14663,Queen&#039;s Blade Rebellion vs. Hagure Yuusha no Aesthetica,Action,Special,1,6.23,8780,2012
3642,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,Ecchi,Music,4,6.23,3730,2008
31133,Shounen Sunday CM Gekijou: InuYasha-hen,Action,Special,2,6.23,1218,1996
17379,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,Action,OVA,1,6.23,776,1995
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,Action,Movie,1,6.23,295,1999
13965,Thermae Romae x LOFT Collaboration,Comedy,Special,1,6.23,467,2012
4616,Yumemiru Topo Gigio,Adventure,TV,13,6.23,429,1988
1228,Chivas 1-2-3,Action,OVA,2,6.22,2011,1999
21999,Duel Masters Victory V3,Action,TV,51,6.22,364,2013
17727,Haitai Nanafa 2nd Season,Comedy,TV,13,6.22,1915,2013
1156,I: Wish You Were Here,Action,TV,4,6.22,6017,2001
10354,Kakomareta Sekai,Drama,ONA,1,6.22,786,1998
23735,Kenzen Robo Daimidaler Specials,Comedy,Special,6,6.22,3816,2014
1955,Kimagure Robot,Comedy,TV,10,6.22,1521,2004
3595,Kujakuou,Action,OVA,3,6.22,949,1988
2461,Metal Skin Panic MADOX-01,Action,OVA,1,6.22,2030,1987
30168,Miss Monochrome: Watashi dake no Monogatari,Music,Music,1,6.22,1634,NA
2851,Ninku (Movie),Action,Movie,1,6.22,887,1995
8312,Piece,Music,Music,1,6.22,1143,2009
13927,Sacred Seven: Shirogane no Tsubasa Picture Drama,Action,Special,2,6.22,1589,2012
6889,Time Bokan Series: Zenderman,Action,TV,52,6.22,298,1979
8928,Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators,Dementia,Movie,9,6.22,267,2005
25967,Backkom Sports,Comedy,TV,52,6.21,131,2009
5469,Birthday Boy,Action,Movie,1,6.21,1196,2004
6484,Chokin Senshi Cashman,Action,OVA,1,6.21,366,1997
2693,Detatoko Princess,Comedy,OVA,3,6.21,1220,1997
3813,Gekkou no Pierce: Yumemi to Gin no Bara no Kishidan,Fantasy,OVA,1,6.21,348,1991
2322,Giant Robo Gaiden Ginrei,Comedy,OVA,3,6.21,2223,1994
1234,Hand Maid Mai,Comedy,OVA,1,6.21,2621,2003
9944,Hime Gal♥Paradise,Shoujo,OVA,9,6.21,563,2010
6071,Juuippiki no Neko,Fantasy,Movie,1,6.21,400,1980
766,Kishin Houkou Demonbane,Comedy,OVA,1,6.21,7024,2004
556,Koutetsu Tenshi Kurumi Zero,Drama,OVA,3,6.21,3896,2001
669,Kujibiki Unbalance,Comedy,OVA,3,6.21,8291,2004
2791,Makasete Iruka!,Action,OVA,1,6.21,893,2004
14049,Mashiro-iro Symphony: Airi ga Anata no Kanojo ni!?,Harem,Special,1,6.21,6004,2012
11693,Match Uri no Shoujo,Drama,Movie,1,6.21,158,1971
3336,Mezame no Hakobune,Fantasy,OVA,1,6.21,1867,2005
2304,Mobile Suit SD Gundam Mk IV,Mecha,OVA,2,6.21,1756,1990
1975,Mutekiou Tri-Zenon,Mecha,TV,22,6.21,483,2000
17237,Peeping Life: World History,Comedy,ONA,40,6.21,361,2012
12065,Queen&#039;s Blade OVA Specials,Action,Special,2,6.21,5535,2011
28447,Shingeki no Bahamut: Genesis Recap,Action,Special,1,6.21,6785,2014
12367,Shining Hearts: Shiawase no Pan,Action,TV,12,6.21,27273,2012
7416,Socket,Kids,OVA,1,6.21,157,2009
2314,Tobe! Kujira no Peek,Adventure,Movie,1,6.21,286,1991
16363,Vanquished Queens,Action,OVA,4,6.21,5462,2013
22831,Abarenbou Rikishi!! Matsutarou,Seinen,TV,23,6.2,5568,2014
16211,Bakumatsu Gijinden Roman,Fantasy,TV,12,6.2,7816,2013
23037,Bakumatsu Rock,Action,TV,12,6.2,18680,2014
1468,Baoh Raihousha,Action,OVA,1,6.2,5520,1989
1055,Blame!,Mecha,ONA,6,6.2,13802,2003
2723,D4 Princess,Action,TV,24,6.2,1514,1999
19235,"Dance, Dance, Dance",Fantasy,Music,1,6.2,376,2012
19165,Fate/Zero Cafe,Comedy,Movie,1,6.2,8130,2013
2833,Gulliver no Uchuu Ryokou,Adventure,Movie,1,6.2,527,1965
3434,Hey! Bumboo,Adventure,TV,130,6.2,677,1985
9911,Houkago no Pleiades,Magic,ONA,4,6.2,13618,2011
932,Ichigeki Sacchuu!! Hoihoi-san,Comedy,OVA,1,6.2,5404,2004
588,Itsudatte My Santa!,Comedy,OVA,2,6.2,8206,2005
12965,Jewelpet Movie: Sweets Dance Princess,Fantasy,Movie,1,6.2,581,2012
1926,Jishu Seisaku Movie Binchou-tan,Music,Music,1,6.2,1781,2005
23753,Kishin Houkou Demonbane (TV) Specials,Magic,Special,2,6.2,571,2006
8180,Koisuru Tenshi Angelique: Chibi Character Adventure 2,Adventure,Special,1,6.2,416,2007
7532,Kuroi Kikori to Shiroi Kikori,Fantasy,Movie,1,6.2,179,1956
7294,Licca-chan Fushigi na Mahou no Ring,Adventure,OVA,2,6.2,295,1991
1874,Love♥Love? Specials,Comedy,Special,4,6.2,3935,2004
25543,M3: Sono Kuroki Hagane Recap,Action,Special,1,6.19,1022,2014
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,Action,OVA,1,6.2,402,1987
1175,Metal Fighter Miku,Comedy,TV,13,6.2,1377,1994
1940,Outlanders,Adventure,OVA,1,6.2,2655,1986
3600,Sengoku Kitan Youtouden,Action,OVA,3,6.2,982,1987
1099,Shadow Skill: Kurudaryuu Kousatsuhou no Himitsu,Adventure,OVA,1,6.2,1449,2004
31402,Soul Worker: Your Destiny Awaits,Action,ONA,5,6.2,430,2016
2421,Super Kuma-san,Comedy,Special,1,6.2,534,2003
32816,Teekyuu 6 Specials,Comedy,Special,2,6.2,677,2016
13983,Thermae Romae: Kodai Romajin ga Uchuu e,Comedy,Special,1,6.2,749,2012
11919,Zoku Attacker You! Kin Medal e no Michi,Romance,TV,52,6.2,340,2008
5628,21 Emon,Comedy,TV,39,6.19,314,1991
2051,Akai Kiba: Blue Sonnet,Action,OVA,5,6.19,1024,1989
3675,Andromeda Stories,Action,Special,1,6.19,737,1982
5673,Apfelland Monogatari,Adventure,Movie,1,6.19,818,1992
19959,Barbapapa (1977),Comedy,TV,48,6.19,236,1977
2824,Barbapapa Sekai wo Mawaru,Adventure,TV,50,6.19,528,1999
12447,Ben-To Picture Drama,Comedy,Special,6,6.19,6718,2011
33522,Chiba Pedal: Yowamushi Pedal to Manabu Jitensha Koutsuuanzen,Shounen,ONA,6,6.2,1867,2016
16508,Ebiten: Kouritsu Ebisugawa Koukou Tenmonbu Specials,Comedy,Special,5,6.19,2744,2012
15993,Ginga e Kickoff!!: Natsuyasumi Special,Sports,Special,1,6.19,762,2012
31454,Gundam: G no Reconguista - From the Past to the Future,Action,Special,1,6.2,736,2015
29975,Gunslinger Stratos,Action,ONA,1,6.19,2666,2014
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,Action,Movie,1,6.19,506,1989
17887,Ichirin-sha,Action,ONA,1,6.19,804,2010
10751,Kikou Kai Galient OVA,Action,OVA,3,6.19,328,1986
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,Comedy,Movie,1,6.19,833,1997
9098,Mobile Suit SD Gundam Festival,Action,Movie,1,6.19,913,1993
21587,Mou Hitotsu no Mirai wo.,Sci-Fi,ONA,3,6.19,6580,2013
10688,Muybridge no Ito,Drama,Movie,1,6.19,797,2011
22031,Samurai Gun Special,Action,Special,1,6.19,370,2005
10869,Scan2Go,Cars,TV,52,6.19,642,2010
21441,Taisei Kensetsu: Sri Lanka Kousokudouro,Drama,Special,1,6.19,1906,NA
1452,The Samurai,Comedy,OVA,1,6.19,839,1987
1979,Tobira wo Akete (1995),Dementia,OVA,1,6.19,2351,1995
31581,Tsuritama: Harikitte Contest,Comedy,Special,1,6.19,913,2012
14359,Vocaloid China Project Senden Animation,Fantasy,Music,5,6.19,1582,2012
16738,Wooser no Sono Higurashi: Ken to Pants to Wooser to,Comedy,Special,1,6.19,2209,2013
20355,Zeonic Toyota Special Movie,Cars,ONA,2,6.19,1251,2013
30137,Big Order,Action,OVA,1,6.18,17237,2015
7621,Chuumon no Ooi Ryouriten,Fantasy,Movie,1,6.18,374,1958
15043,Haitai Nanafa,Comedy,TV,13,6.18,5907,2012
2892,Hakushon Daimaou,Comedy,TV,52,6.18,692,1969
